#frmMstItem																																		
																																		
																																		
#ITEMID	ITEMCODE	ITEMNAME	DESCRIPTION	UOM	UOM	CONVFACTOR	REOL	REOQ	MIN_QTY	MAX_QTY	ITEMTYPE	ITEMSTDRATE	BUYINGRATE	ITEMGROUPID	ITEMSUBGROUPID	INACTIVE	DATEADDED	DATECHANGED	ADDEDBY	CHANGEDBY	IMAGENAME	TAXPER	REFRATE	TAX	ITEMMRP	SELLDISC	ITEM_PACKING	SUBHEADING	GROUPCODE	SUBGROUPCODE	TAXTYPE	BARCODE	SUPID	BRAND
4273	5132	SHORTS SPORTIFF M-53	SHORTS SPORTIFF M-53	PAIR	PAIR	1	0	0	0	0	F	555	315	GARMENTS	ANTIQUE	N	11-Nov-13	11-Nov-13	ADMIN			0	0	5.5	555	10					I	m-53	153	
4272	5131	SHORTS SPORTIFF M-52	SHORTS SPORTIFF m-52	PAIR	PAIR	1	0	0	0	0	F	535	260	GARMENTS	ANTIQUE	N	11-Nov-13	11-Nov-13	ADMIN			0	0	5.5	535	10					I	m-43	153	
4271	5130	T/SHIRTS SPORTIFF T-01/02	T/SHIRTS SPORTIFF T-01/02	NOS	NOS	1	0	0	0	0	F	585	335	GARMENTS	ANTIQUE	N	11-Nov-13	11-Nov-13	ADMIN			0	0	5.5	585	10					I		0	
4270	QB-102C-B	POWER BAND SET ECOWELLNESS	POWER BAND SET ECOWELLNESS	NOS	NOS	1	0	0	0	0	F	1149	575	OTHERS	GOODS	N	07-Nov-13	07-Nov-13	ADMIN			2	0	5.5	1149	10					I		93	
4269	QB-102-50	POWER BAND ECOWELLNESS 50	POWER BAND ECOWELLNESS 50	NOS	NOS	1	0	0	0	0	F	465	230	OTHERS	GOODS	N	07-Nov-13	07-Nov-13	ADMIN			2	0	5.5	465	10					I		93	
4268	QB-102-65	POWER BAND ECOWELLNESS 65	POWER BAND ECOWELLNESS 65	NOS	NOS	1	0	0	0	0	F	525	260	OTHERS	GOODS	N	07-Nov-13	07-Nov-13	ADMIN			2	0	5.5	525	10					I		93	
4267	QB-102-35	POWER BAND ECOWELLNESS 35	POWER BAND ECOWELLNESS 35	NOS	NOS	1	0	0	0	0	F	365	180	OTHERS	GOODS	N	07-Nov-13	07-Nov-13	ADMIN			2	0	5.5	365	10					I		93	
4266	5129	TTB DONIC CARBOTEC 20	TTB DONIC CARBOTEC 20	NOS	NOS	3	0	0	0	0	F	3995	2195	TT RACKET	DONIC	N	07-Nov-13	07-Nov-13	ADMIN			2	0	5.5	3995	15					I		93	DONIC
4265	5128	TTB DONIC CARBOTEC 50	TTB DONIC CARBOTEC 50	NOS	NOS	3	0	0	0	0	F	5449	2995	TT RACKET	DONIC	N	07-Nov-13	07-Nov-13	ADMIN			2	0	5.5	5449	15					I		93	DONIC
4264	5127	GOLF SET SLAZENGER	GOLF SET SLAZENGER	NOS	NOS	1	0	0	0	449	F	30000	13000	OTHERS	GOODS	N	04-Nov-13	04-Nov-13	ADMIN			2	0	5.5	30000	10					I		0	
4263	5126	SWIM GOG SPEEDO	SWIM GOG SPEEDO	NOS	NOS	1	0	0	0	449	F	1699	1186	SWIMMING	SPEEDO SWIM	N	02-Nov-13	02-Nov-13	ADMIN			0	0	5.5	1699	10					I		0	
4262	5125	SWIM GOG SPEEDO	SWIM GOG SPEEDO	NOS	NOS	1	0	0	0	449	F	1999	1395	SWIMMING	SPEEDO SWIM	N	02-Nov-13	02-Nov-13	ADMIN			0	0	5.5	1999	10					I		0	
4261	5124	SWIM GOG SPEEDO	SWIM GOG SPEEDO	NOS	NOS	1	0	0	0	449	F	1099	767	SWIMMING	SPEEDO SWIM	N	02-Nov-13	02-Nov-13	ADMIN			0	0	5.5	1099	10					I		0	
4260	5123	SWIM GOG SPEEDO	SWIM GOG SPEEDO	NOS	NOS	1	0	0	0	449	F	899	474	SWIMMING	SPEEDO SWIM	N	02-Nov-13	02-Nov-13	ADMIN			0	0	5.5	899	10					I		0	
4259	5122	SRYY VOL OMEGA PRO	SRYY VOL OMEGA PRO	NOS	NOS	1	0	0	0	0	F	3850	2050	SHUTTLE RACKET	YONEX	N	02-Nov-13	02-Nov-13	ADMIN			2	0	5.5	3850	30					I		91	YONEX
4258	5121	SHORTS ADIDAS	SHORTS ADIDAS	NOS	NOS	1	0	0	0	0	F	799	580	GARMENTS	NA	N	02-Nov-13	02-Nov-13	ADMIN			0	0	5.5	799	5					I		0	
4257	5120	CARM BRD 4*3 32MM	CARM BRD 4*3 32MM	NOS	NOS	1	0	0	0	0	F	8999	4800	OTHERS	GOODS	N	01-Nov-13	01-Nov-13	ADMIN			0	0	5.5	8999	15					I		0	
4256	5119	CARM BRD 4*3 24MM	CARM BRD 4*3 24MM	NOS	NOS	1	0	0	0	0	F	8300	4500	OTHERS	GOODS	N	01-Nov-13	01-Nov-13	ADMIN			0	0	5.5	8300	15					I		0	
4255	5118	CARM BRD 4*2 24MM	CARM BRD 4*2 24MM	NOS	NOS	1	0	0	0	0	F	5900	2900	OTHERS	GOODS	N	01-Nov-13	01-Nov-13	ADMIN			0	0	5.5	5900	15					I		0	
4254	5117	WICKET SET BAS	WICKET SET BAS	SET	SET	1	0	0	0	0	F	550	260	OTHERS	GOODS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	550	10					I		142	BAS VAMPIRE
4253	5116	TOE GUARD	TOE GUARD	NOS	NOS	1	0	0	0	0	F	50	15	OTHERS	GOODS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	50	10					I		0	
4252	5115	FIBER TAPE CR	FIBER TAPE CR	NOS	NOS	1	0	0	0	0	F	50	12	OTHERS	GOODS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	50	10					I		142	BAS VAMPIRE
4251	5114	STOCKING BAS	STOCKING BAS	NOS	NOS	1	0	0	0	0	F	270	165	OTHERS	GOODS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	270	10					I		142	
4250	5113	CRE PAD BAS BOUNDARY	CRE PAD BAS BOUNDARY	NOS	NOS	1	0	0	0	0	F	160	70	CRICKET	CRICKET PADS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	160	10					I		142	BAS VAMPIRE
4249	5112	CRT PAD BAS BOUNDARY	CRT PAD BAS BOUNDARY	NOS	NOS	1	0	0	0	0	F	290	145	CRICKET	CRICKET PADS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	290	10					I		142	BAS VAMPIRE
4248	5111	CRT PAD BAS PRO	CRT PAD BAS PRO	NOS	NOS	1	0	0	0	0	F	230	115	CRICKET	CRICKET PADS	N	31-Oct-13	31-Oct-13	ADMIN			2	0	5.5	230	10					I		142	BAS VAMPIRE
4247	5110	BT 6 ASHAWAY	BT 6 ASHAWAY	NOS	NOS	1	0	0	0	0	F	1650	700	KIT BAG	BABALOT	N	27-Oct-13	27-Oct-13	ADMIN			0	0	5.5	1650	20					I		0	
4246	5109	WICKET BASE	WICKET BASE	NOS	NOS	1	0	0	0	0	F	175	80	CRICKET	CRICKET BAT	N	27-Oct-13	27-Oct-13	ADMIN			0	0	5.5	175	20					I		0	
4245	5108	CRBT MEGSHA SP	CRBT MEGSHA SP	NOS	NOS	1	0	0	0	0	F	699	260	CRICKET	CRICKET BAT	N	27-Oct-13	27-Oct-13	ADMIN			2	0	5.5	699	20					I		0	
4244	5107	CRBT MEGSHA 	CRBT MEGSHA 	NOS	NOS	1	0	0	0	0	F	649	250	CRICKET	CRICKET BAT	N	27-Oct-13	27-Oct-13	ADMIN			2	0	5.5	649	20					I		0	
4243	3745	SWIM SHORT	SWIM SHORT	NOS	NOS	1	0	0	0	0	F	350	160	GARMENTS	NA	N	27-Oct-13	27-Oct-13	ADMIN			0	0	5.5	350	15					E		0	
4242	5106	SWIM RING WW L	SWIM RING WW L	NOS	NOS	1	0	0	0	0	F	200	85	OTHERS	GOODS	N	27-Oct-13	27-Oct-13	ADMIN			5.5	0	5.5	200	15					I		5	
4241	5105	SWIM RING WW S	SWIM RING WW S	NOS	NOS	1	0	0	0	0	F	160	65	OTHERS	GOODS	N	27-Oct-13	27-Oct-13	ADMIN			0	0	5.5	160	15					I		5	
4240	5104	ARM BAND NEO	ARM BAND NEO	NOS	NOS	1	0	0	0	0	F	200	75	SWIMMING	SWIM CAP	N	27-Oct-13	27-Oct-13	ADMIN			0	0	5.5	200	10					I		5	
4239	5103	BASKET BALL POLE	BASKET BALL POLE	NOS	NOS	1	0	0	0	0	F	0	2000	OTHERS	GOODS	N	27-Oct-13	27-Oct-13	ADMIN			0	0	5.5	0	0					I		0	
4238	5102	SQ DUN ULTRA TI	SQ DUN ULTRA TI	NOS	NOS	1	0	0	0	0	F	3180	1550	SQUASH RACKET	DUNLOP SQ	N	24-Oct-13	24-Oct-13	ADMIN			0	0	5.5	3180	20					I		0	
4237	5101	SQ DUN PULSE C 10	SQ DUN PULSE C 10	NOS	NOS	1	0	0	0	0	F	4140	2430	SQUASH RACKET	DUNLOP SQ	N	24-Oct-13	24-Oct-13	ADMIN			0	0	5.5	4140	20					I		0	
4236	5100	SQ DUN G FORCE 10	SQ DUN G FORCE 10	NOS	NOS	1	0	0	0	0	F	3350	1750	SQUASH RACKET	DUNLOP SQ	N	24-Oct-13	24-Oct-13	ADMIN			0	0	5.5	3350	20					I		0	
4235	5099	SQ ASHAWAY 9907/9916	SQ ASHAWAY 9907/9916	NOS	NOS	1	0	0	0	0	F	3100	1380	SQUASH RACKET	DUNLOP SQ	N	23-Oct-13	23-Oct-13	ADMIN			2	0	5.5	3100	20					I		0	
4234	5098	ANKLE WEIGHT 1 KG TOP	ANKLE WEIGHT 1 KG TOP	NOS	NOS	1	0	0	0	0	F	765	340	OTHERS	GOODS	N	23-Oct-13	23-Oct-13	ADMIN			2	0	5.5	765	10					I		0	
4233	5097	SR VXB-1000	SR VXB-1000	NOS	NOS	1	0	0	0	0	F	1160	500	SHUTTLE RACKET	FIERO	N	23-Oct-13	23-Oct-13	ADMIN			2	0	5.5	1160	20					I		7	Vector x
4232	5096	T/SHIRTS SLEEVLESS	T/SHIRTS SLEEVLESS	NOS	NOS	1	0	0	0	0	F	450	166.25	GARMENTS	IP	N	22-Oct-13	22-Oct-13	ADMIN			2	0	5.5	450	10					I		0	
4231	5095	T/SHIRTS TDF	T/SHIRTS TDF	NOS	NOS	1	0	0	0	0	F	550	209	GARMENTS	IP	N	22-Oct-13	22-Oct-13	ADMIN			2	0	5.5	550	10					I		0	
4230	5094	T/SHIRTS TDF	T/SHIRTS TDF	NOS	NOS	1	0	0	0	0	F	500	194.75	GARMENTS	IP	N	22-Oct-13	22-Oct-13	ADMIN			2	0	5.5	500	10					I		0	
4229	5093	SHOES APACS PRO 733	SHOES APACS PRO 733	PAIR	PAIR	1	0	0	0	0	F	4699	795	SHOE	LINING SHOES	N	21-Oct-13	21-Oct-13	ADMIN			2	0	14.5	4699	25.52					I		149	
4228	5092	SHOES APACS POWER  003	SHOES APACS POWER  003	PAIR	PAIR	1	0	0	0	0	F	2999	695	SHOE	LINING SHOES	N	21-Oct-13	21-Oct-13	ADMIN			2	0	14.5	2999	24.97					I		149	Apacs
4227	5091	STR SLNCO POLYESTER	STR SLNCO POLYESTER	NOS	NOS	1	0	0	0	0	F	350	70.71425	STRINGS	STRINGS	N	20-Oct-13	20-Oct-13	ADMIN			5	0	5.5	350	35.71					I		0	
4226	5090	B BALL RBK 1099	B BALL RBK 1099	NOS	NOS	1	0	0	0	0	F	1099	390	OTHERS	GOODS	N	20-Oct-13	20-Oct-13	ADMIN			0	0	5.5	1099	10					I		0	
4225	5089	B BALL RBK 999	B BALL RBK 999	NOS	NOS	1	0	0	0	0	F	999	370	OTHERS	GOODS	N	20-Oct-13	20-Oct-13	ADMIN			0	0	5.5	999	10					I		0	
4224	5088	TROP 4333-3	TROP 4333-3	NOS	NOS	1	0	0	0	0	F	680	277	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	680	15					I		0	
4223	5087	TROP 4333-2	TROP 4333-2	NOS	NOS	1	0	0	0	0	F	550	232	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	550	15					I		0	
4222	5086	TROP 4333-1	TROP 4333-1	NOS	NOS	1	0	0	0	0	F	350	145	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	350	15					I		0	
4221	5085	TROP 1879-3	TROP 1879-3	NOS	NOS	1	0	0	0	0	F	1600	672	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	1600	15					I		0	
4220	5084	TROP 1879-2	TROP 1879-2	NOS	NOS	1	0	0	0	0	F	1400	600	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1400	15					I		130	
4219	5083	TROP 1879-1	TROP 1879-1	NOS	NOS	1	0	0	0	0	F	1140	480	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1140	15					I		130	
4218	5082	TROP 1992-3	TROP 1992-3	NOS	NOS	1	0	0	0	0	F	1700	720	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1700	15					I		130	
4217	5081	TROP 1992-2	TROP 1992-2	NOS	NOS	1	0	0	0	0	F	1400	600	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1400	15					I		130	
4216	5080	TROP 1992-1	TROP 1992-1	NOS	NOS	1	0	0	0	0	F	1180	492	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1180	15					I		130	
4215	5079	TROP 1921-3	TROP 1921-3	NOS	NOS	1	0	0	0	0	F	860	360	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	860	15					I		0	
4214	5078	TROP 1921-2	TROP 1921-2	NOS	NOS	1	0	0	0	0	F	720	300	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	720	15					I		0	
4213	5077	TROP 1921-1	TROP 1921-1	NOS	NOS	1	0	0	0	0	F	600	252	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	600	15					I		0	
4212	5076	TROP 3291-3	TROP 3291-3	NOS	NOS	1	0	0	0	0	F	820	330	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	820	15					I		0	
4211	5075	TROP 3291-2	TROP 3291-2	NOS	NOS	1	0	0	0	0	F	690	290	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	690	15					I		0	
4210	5074	TROP 3291-1	TROP 3291-1	NOS	NOS	1	0	0	0	0	F	580	244	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	580	15					I		0	
4209	5073	TROP 1854-3	TROP 1854-3	NOS	NOS	1	0	0	0	0	F	1060	446	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1060	15					I		130	
4208	5072	TROP 1854-2	TROP 1854-2	NOS	NOS	1	0	0	0	0	F	900	376	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	900	15					I		0	
4207	5071	TROP 1854-1	TROP 1854-1	NOS	NOS	1	0	0	0	0	F	640	268	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	640	15					I		0	
4206	5070	TROP 3255-3	TROP 3255-3	NOS	NOS	1	0	0	0	0	F	1000	422	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	1000	15					I		0	
4205	5069	TROP 3255-2	TROP 3255-2	NOS	NOS	1	0	0	0	0	F	750	317	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	750	15					I		0	
4204	5068	TROP 3255-1	TROP 3255-1	NOS	NOS	1	0	0	0	0	F	550	231	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	550	15					I		130	
4203	5067	TROP 3257-3	TROP 3257-3	NOS	NOS	1	0	0	0	0	F	780	251	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	780	15					I		0	
4202	5066	TROP 3257-2	TROP 3257-2	NOS	NOS	1	0	0	0	0	F	620	198	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	620	15					I		130	
4201	5065	TROP 3257-1	TROP 3257-1	NOS	NOS	1	0	0	0	0	F	450	165	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			0	0	5.5	450	15					I		0	
4200	5064	TROP 1942-3	TROP 1942-3	NOS	NOS	1	0	0	0	0	F	2450	906	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	2450	15					I		130	
4199	5063	TROP 1942-2	TROP 1942-2	NOS	NOS	1	0	0	0	0	F	1850	666	TROPHYS	TROPHY	N	15-Oct-13	15-Oct-13	ADMIN			5.5	0	5.5	1850	15					I		130	
4198	667	KNEE SUPPORT LONG	KNEE SUPPORT LONG	NOS	NOS	1	0	0	0	0	F	420	295	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	420	2					I		0	
4197	622	SUPPORTER	SUPPORTER	NOS	NOS	1	0	0	0	0	F	260	183	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	260	2					I		0	
4196	653	LONG FINGER BAND	LONG FINGER BAND	NOS	NOS	1	0	0	0	0	F	310	219	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	310	2					I		0	
4195	650	ANKLE SUPPORT	ANKLE SUPPORT	NOS	NOS	1	0	0	0	0	F	300	211	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	300	2					I		0	
4194	661	SWEAT HEADBAND	SWEAT HEADBAND	NOS	NOS	1	0	0	0	0	F	130	92	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	130	2					I		0	
4193	649	ELBOW SUPPORT	ELBOW SUPPORT	NOS	NOS	1	0	0	0	0	F	300	211	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	300	2					I		0	
4192	641	KNEE SUPPORT	KNEE SUPPORT	NOS	NOS	1	0	0	0	0	F	300	211	SUPPORTS	LP SUPPORTS	N	14-Oct-13	14-Oct-13	ADMIN			5.5	0	5.5	300	2					I		166	LP
4191	5062	GAMMA CHAMPIONSHIP	GAMMA CHAMPIONSHIP	CAN	CAN	1	0	0	0	0	F	349	178.5625	TINNIS BALL	PRINCE BALL	N	11-Oct-13	11-Oct-13	ADMIN			5	0	5.5	349	15					I		0	
4190	5061	TROPHY  120	TROPHY  120	NOS	NOS	1	0	0	0	0	F	3000	1350	TROPHYS	TROPHY	N	10-Oct-13	10-Oct-13	ADMIN			0	0	5.5	3000	15					I		0	
4189	5060	TROPHY  119	TROPHY  119	NOS	NOS	1	0	0	0	0	F	3400	1500	TROPHYS	TROPHY	N	10-Oct-13	10-Oct-13	ADMIN			0	0	5.5	3400	15					I		0	
4188	5059	CR BAG VTX LORDS	CR BAG VTX LORDS	NOS	NOS	1	0	0	0	0	F	700	350	CRICKET	TRIUMP	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	700	15					I		7	Vector x
4187	5058	GYM BALL 85CM VTX	GYM BALL 85CM VTX	NOS	NOS	1	0	0	0	0	F	1280	576	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	1280	10					I		7	Vector x
4186	5057	GYM BALL 75CM VTX	GYM BALL 75CM VTX	NOS	NOS	1	0	0	0	0	F	1030	463.5	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	1030	10					I		7	Vector x
4185	5056	TR KE DESTINY	TR KE DESTINY	PACKET	PACKET	2	0	0	0	0	F	5940	2675	TENNIS RACKET	KENNEX	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	5940	20					I	FCS 265	7	Pro kennex
4184	5055	WAIST BELT VTX  	WAIST BELT VTX  	NOS	NOS	1	0	0	0	0	F	580	275.5	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	580	10					I	WBP	7	Vector x
4183	5054	ANKLE SUP VTX  	ANKLE SUP VTX  	NOS	NOS	1	0	0	0	0	F	270	128.25	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	270	10					I	ASP	7	Vector x
4182	5053	KNEE SUP VTX OP 	KNEE SUP VTX OP 	NOS	NOS	1	0	0	0	0	F	490	232.75	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	490	10					I	KSP	7	Vector x
4181	5052	MASSAGE BALL SET	MASSAGE BALL SET	NOS	NOS	1	0	0	0	0	F	230	103.5	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	230	10					I	IR-97413	7	
4180	5051	WT LIFTING STRAP VX-6000	WT LIFTING STRAP VX-6000	NOS	NOS	1	0	0	0	0	F	555	250.2	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	555	10					I	VX-6000	7	Vector x
4179	5050	PUSH UP BAR TF-8000	PUSH UP BAR TF-8000	NOS	NOS	1	0	0	0	0	F	999	450	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	999	10					I		7	VIVA
4178	5049	MEDICINE BALL 5KG VIVA	MEDICINE BALL 5KG VIVA	NOS	NOS	1	0	0	0	0	F	1950	877.5	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	1950	10					I		7	VIVA
4177	5048	MEDICINE BALL 4KG VIVA	MEDICINE BALL 4KG VIVA	NOS	NOS	1	0	0	0	0	F	1680	756	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	1680	10					I		7	VIVA
4176	5047	MEDICINE BALL 3KG VIVA	MEDICINE BALL 3KG VIVA	NOS	NOS	1	0	0	0	0	F	1300	585	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	1300	10					I		7	VIVA
4175	5046	MEDICINE BALL 2KG VIVA	MEDICINE BALL 2KG VIVA	NOS	NOS	1	0	0	0	0	F	990	445.5	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	990	10					I		7	
4174	5045	MEDICINE BALL 1KG VIVA	MEDICINE BALL 1KG VIVA	NOS	NOS	1	0	0	0	0	F	660	297	OTHERS	GOODS	N	10-Oct-13	10-Oct-13	ADMIN			2	0	5.5	660	10					I		7	VIVA
4173	5044	FOOTBALL GOAL POST	FOOTBALL GOAL POST	NOS	NOS	1	0	0	0	0	F	20000	10000	OTHERS	GOODS	N	08-Oct-13	08-Oct-13	ADMIN			0	0	5.5	20000	15					I		0	
4172	5043	SHOES YY EXCEED PLUS 503	SHOES YY EXCEED PLUS 503	PAIR	PAIR	1	0	0	0	0	F	3190	1890	SHOE	YONEX SHOES	N	07-Oct-13	07-Oct-13	ADMIN			2	0	14.5	3190	15					I		91	YONEX
4171	5042	T PAN NIKE	T PAN NIKE	NOS	NOS	1	0	0	0	0	F	1495	972.4975	GARMENTS	HEAD GARMENTS	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1495	10					I		0	
4170	5041	T SHIRT NIKE 1995	T SHIRT NIKE 1995	NOS	NOS	1	0	0	0	0	F	1995	1297.748	GARMENTS	HEAD GARMENTS	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1995	10					I		0	
4169	5040	T SHIRT NIKE 1595	T SHIRT NIKE 1595	NOS	NOS	1	0	0	0	0	F	1595	1037.547	GARMENTS	HEAD GARMENTS	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1595	10					I		0	
4168	5039	T SHIRT NIKE 1395	T SHIRT NIKE 1395	NOS	NOS	1	0	0	0	0	F	1395	907.4475	GARMENTS	HEAD GARMENTS	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1395	10					I		0	
4167	5038	SHOES NIKE EGOLI FG	SHOES NIKE EGOLI FG	PAIR	PAIR	1	0	0	0	0	F	2295	1375.623	SHOE	ADIDAS SHOES	N	06-Oct-13	06-Oct-13	ADMIN			2	0	14.5	2295	10					I		19	Nike
4166	5037	SHOES NIKE CITY COURT 	SHOES NIKE CITY COURT 	PAIR	PAIR	1	0	0	0	0	F	4295	2574.423	SHOE	ADIDAS SHOES	N	06-Oct-13	06-Oct-13	ADMIN			2	0	14.5	4295	10					I		19	Nike
4165	5036	SHOES NIKE LUNAR DOMINATE	SHOES NIKE LUNAR DOMINATE	PAIR	PAIR	1	0	0	0	0	F	6995	4192.803	SHOE	ADIDAS SHOES	N	06-Oct-13	06-Oct-13	ADMIN			2	0	14.5	6995	10					I		19	Nike
4164	5035	CRBT NIKE JR	CRBT NIKE JR	NOS	NOS	1	0	0	0	0	F	1799	1193.636	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			0	0	5.5	1799	10					I		19	Nike
4163	5034	CRBT PTS PLAST L	CRBT PTS PLAST L	NOS	NOS	1	0	0	0	0	F	400	155	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	400	10					I		123	Protos
4162	5033	CRBT PTS PLAST S	CRBT PTS PLAST S	NOS	NOS	1	0	0	0	0	F	350	155	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	350	10					I		123	Protos
4161	5032	CRBT PTS BLASTER 5/6	CRBT PTS BLASTER 5/6	NOS	NOS	1	0	0	0	0	F	1310	680	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1310	10					I		123	Protos
4160	5031	CRBT PTS BLASTER 4	CRBT PTS BLASTER 4	NOS	NOS	1	0	0	0	0	F	1089	665	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1089	10					I		123	Protos
4159	5030	CRBT PROTOS PRO	CRBT PROTOS PRO	NOS	NOS	1	0	0	0	0	F	1310	690	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1310	15					I		123	Protos
4158	5029	CRBT PROTOS FIBRE	CRBT PROTOS FIBRE	NOS	NOS	1	0	0	0	0	F	2775	1500	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	2775	10					I		123	Protos
4157	5028	CATCHING BAT PROTOS	CATCHING BAT PROTOS	NOS	NOS	1	0	0	0	0	F	1425	795	CRICKET	CRICKET BAT	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1425	10					I		123	Protos
4156	5027	CRWKP PTS S TEST	CRWKP PTS S TEST	NOS	NOS	1	0	0	0	0	F	1060	510	CRICKET	CRICKET PADS	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1060	10					I		123	Protos
4155	5026	CRWKP PTS PROF	CRWKP PTS PROF	NOS	NOS	1	0	0	0	0	F	645	340	CRICKET	CRICKET PADS	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	645	10					I		123	Protos
4154	5025	CRBP PTS TEST SPL	CRBP PTS TEST SPL	NOS	NOS	1	0	0	0	0	F	1880	990	CRICKET	SG	N	06-Oct-13	06-Oct-13	ADMIN			2	0	5.5	1880	10					I		123	Protos
